date,Temperature,Humidity,Light,CO2,HumidityRatio,year,month,day,hour,minute,second
2015-02-07 06:03:00,19.7,19.39,0.0,444.0,0.0027444541255403397,2015,2,7,6,3,0
2015-02-07 06:04:00,19.7,19.39,0.0,445.0,0.0027444541255403397,2015,2,7,6,4,0
2015-02-07 06:05:00,19.7,19.39,0.0,440.0,0.0027444541255403397,2015,2,7,6,5,0
2015-02-07 06:06:00,19.7,19.39,0.0,442.333333333333,0.0027444541255403397,2015,2,7,6,6,0
2015-02-07 06:07:00,19.7,19.39,0.0,444.0,0.0027444541255403397,2015,2,7,6,7,0
2015-02-07 06:08:00,19.7,19.39,0.0,441.5,0.0027444541255403397,2015,2,7,6,8,0
2015-02-07 06:09:00,19.7,19.39,0.0,444.0,0.0027444541255403397,2015,2,7,6,9,0
2015-02-07 06:10:00,19.7,19.39,0.0,439.5,0.0027444541255403397,2015,2,7,6,10,0
2015-02-07 06:11:00,19.7,19.39,0.0,441.0,0.0027444541255403397,2015,2,7,6,11,0
2015-02-07 06:12:00,19.7,19.39,0.0,442.0,0.0027444541255403397,2015,2,7,6,12,0
2015-02-07 06:13:00,19.745,19.39,0.0,447.0,0.0027521653764906,2015,2,7,6,13,0
2015-02-07 06:14:00,19.7225,19.39,0.0,450.5,0.00274830736994408,2015,2,7,6,14,0
2015-02-07 06:15:00,19.7,19.39,0.0,452.0,0.0027444541255403397,2015,2,7,6,15,0
2015-02-07 06:16:00,19.7,19.39,0.0,450.0,0.0027444541255403397,2015,2,7,6,16,0
2015-02-07 06:17:00,19.7,19.39,0.0,447.0,0.0027444541255403397,2015,2,7,6,17,0
2015-02-07 06:18:00,19.79,19.39,0.0,442.0,0.0027598956962218697,2015,2,7,6,18,0
2015-02-07 06:19:00,19.7,19.39,0.0,442.0,0.0027444541255403397,2015,2,7,6,19,0
2015-02-07 06:20:00,19.7,19.39,0.0,449.666666666667,0.0027444541255403397,2015,2,7,6,20,0
2015-02-07 06:21:00,19.7,19.39,0.0,445.0,0.0027444541255403397,2015,2,7,6,21,0
2015-02-07 06:22:00,19.7,19.39,0.0,445.0,0.0027444541255403397,2015,2,7,6,22,0
2015-02-07 06:23:00,19.7,19.39,0.0,446.0,0.0027444541255403397,2015,2,7,6,23,0
2015-02-07 06:24:00,19.7,19.39,0.0,447.0,0.0027444541255403397,2015,2,7,6,24,0
2015-02-07 06:25:00,19.7,19.39,0.0,444.0,0.0027444541255403397,2015,2,7,6,25,0
2015-02-07 06:26:00,19.7,19.39,0.0,443.0,0.0027444541255403397,2015,2,7,6,26,0
2015-02-07 06:27:00,19.7,19.39,0.0,442.0,0.0027444541255403397,2015,2,7,6,27,0
2015-02-07 06:28:00,19.7,19.39,0.0,442.5,0.0027444541255403397,2015,2,7,6,28,0
2015-02-07 06:29:00,19.7,19.39,0.0,441.0,0.0027444541255403397,2015,2,7,6,29,0
2015-02-07 06:30:00,19.7,19.39,0.0,444.0,0.0027444541255403397,2015,2,7,6,30,0
2015-02-07 06:31:00,19.7,19.39,0.0,447.0,0.0027444541255403397,2015,2,7,6,31,0
2015-02-07 06:32:00,19.7,19.356666666666698,0.0,445.0,0.00273971535540603,2015,2,7,6,32,0
2015-02-07 06:33:00,19.7,19.39,0.0,445.0,0.0027444541255403397,2015,2,7,6,33,0
2015-02-07 06:34:00,19.65,19.34,0.0,442.5,0.0027288224862999197,2015,2,7,6,34,0
2015-02-07 06:35:00,19.7,19.39,0.0,445.0,0.0027444541255403397,2015,2,7,6,35,0
2015-02-07 06:36:00,19.7,19.29,0.0,448.5,0.00273023803079935,2015,2,7,6,36,0
2015-02-07 06:37:00,19.7,19.29,0.0,448.0,0.00273023803079935,2015,2,7,6,37,0
2015-02-07 06:38:00,19.7,19.29,0.0,449.5,0.00273023803079935,2015,2,7,6,38,0
2015-02-07 06:39:00,19.7,19.29,0.0,450.0,0.00273023803079935,2015,2,7,6,39,0
2015-02-07 06:40:00,19.7,19.245,0.0,449.0,0.00272384099923968,2015,2,7,6,40,0
2015-02-07 06:41:00,19.7,19.245,0.0,442.0,0.00272384099923968,2015,2,7,6,41,0
2015-02-07 06:42:00,19.7,19.2,0.0,446.0,0.00271744409868565,2015,2,7,6,42,0
2015-02-07 06:43:00,19.7,19.2,0.0,445.0,0.00271744409868565,2015,2,7,6,43,0
2015-02-07 06:44:00,19.7,19.29,0.0,444.5,0.00273023803079935,2015,2,7,6,44,0
2015-02-07 06:45:00,19.7,19.2,0.0,445.0,0.00271744409868565,2015,2,7,6,45,0
2015-02-07 06:46:00,19.745,19.2675,0.0,451.75,0.00273470160452707,2015,2,7,6,46,0
2015-02-07 06:47:00,19.76,19.23,0.0,450.333333333333,0.00273190896783094,2015,2,7,6,47,0
2015-02-07 06:48:00,19.745,19.2,0.0,451.0,0.0027250791269740893,2015,2,7,6,48,0
2015-02-07 06:49:00,19.79,19.2,0.0,452.0,0.00273273303369438,2015,2,7,6,49,0
2015-02-07 06:50:00,19.79,19.2,0.0,450.0,0.00273273303369438,2015,2,7,6,50,0
2015-02-07 06:51:00,19.79,19.2,0.0,444.0,0.00273273303369438,2015,2,7,6,51,0
2015-02-07 06:52:00,19.7675,19.2,0.0,446.5,0.00272890371802876,2015,2,7,6,52,0
2015-02-07 06:53:00,19.79,19.2,0.0,447.666666666667,0.00273273303369438,2015,2,7,6,53,0
2015-02-07 06:54:00,19.79,19.2,0.0,440.333333333333,0.00273273303369438,2015,2,7,6,54,0
2015-02-07 06:55:00,19.79,19.2,0.0,448.0,0.00273273303369438,2015,2,7,6,55,0
2015-02-07 06:56:00,19.73,19.2,0.0,448.333333333333,0.00272253202191685,2015,2,7,6,56,0
2015-02-07 06:57:00,19.745,19.245,0.0,445.0,0.00273149407907346,2015,2,7,6,57,0
2015-02-07 06:58:00,19.7,19.2,0.0,442.0,0.00271744409868565,2015,2,7,6,58,0
2015-02-07 06:59:00,19.745,19.245,0.0,448.0,0.00273149407907346,2015,2,7,6,59,0
2015-02-07 07:00:00,19.745,19.29,0.0,449.0,0.0027379091629172896,2015,2,7,7,0,0
2015-02-07 07:01:00,19.7,19.29,0.0,451.0,0.00273023803079935,2015,2,7,7,1,0
2015-02-07 07:02:00,19.79,19.29,0.0,448.0,0.00274559926362376,2015,2,7,7,2,0
2015-02-07 07:03:00,19.7,19.29,0.0,447.5,0.00273023803079935,2015,2,7,7,3,0
2015-02-07 07:04:00,19.7,19.29,0.0,446.5,0.00273023803079935,2015,2,7,7,4,0
2015-02-07 07:05:00,19.7,19.29,0.0,449.0,0.00273023803079935,2015,2,7,7,5,0
2015-02-07 07:06:00,19.7,19.29,0.0,453.0,0.00273023803079935,2015,2,7,7,6,0
2015-02-07 07:07:00,19.7,19.29,0.0,448.0,0.00273023803079935,2015,2,7,7,7,0
2015-02-07 07:08:00,19.7,19.34,0.0,449.5,0.00273734599729692,2015,2,7,7,8,0
2015-02-07 07:09:00,19.7,19.39,0.0,449.0,0.0027444541255403397,2015,2,7,7,9,0
2015-02-07 07:10:00,19.7,19.39,0.0,447.0,0.0027444541255403397,2015,2,7,7,10,0
2015-02-07 07:11:00,19.6666666666667,19.356666666666698,0.0,449.333333333333,0.0027340254725664107,2015,2,7,7,11,0
2015-02-07 07:12:00,19.7,19.39,0.0,448.0,0.0027444541255403397,2015,2,7,7,12,0
2015-02-07 07:13:00,19.7,19.39,0.0,446.5,0.0027444541255403397,2015,2,7,7,13,0
2015-02-07 07:14:00,19.65,19.34,0.0,444.0,0.0027288224862999197,2015,2,7,7,14,0
2015-02-07 07:15:00,19.7,19.39,0.0,443.333333333333,0.0027444541255403397,2015,2,7,7,15,0
2015-02-07 07:16:00,19.6666666666667,19.356666666666698,0.0,450.0,0.0027340254725664107,2015,2,7,7,16,0
2015-02-07 07:17:00,19.6666666666667,19.356666666666698,0.0,453.333333333333,0.0027340254725664107,2015,2,7,7,17,0
2015-02-07 07:18:00,19.7,19.39,0.0,448.0,0.0027444541255403397,2015,2,7,7,18,0
2015-02-07 07:19:00,19.65,19.34,0.0,449.0,0.0027288224862999197,2015,2,7,7,19,0
2015-02-07 07:20:00,19.6,19.29,0.0,450.0,0.0027132587804371,2015,2,7,7,20,0
2015-02-07 07:21:00,19.7,19.39,0.0,451.0,0.0027444541255403397,2015,2,7,7,21,0
2015-02-07 07:22:00,19.65,19.34,0.0,443.0,0.0027288224862999197,2015,2,7,7,22,0
2015-02-07 07:23:00,19.6666666666667,19.356666666666698,0.0,448.333333333333,0.0027340254725664107,2015,2,7,7,23,0
2015-02-07 07:24:00,19.65,19.34,0.0,453.0,0.0027288224862999197,2015,2,7,7,24,0
2015-02-07 07:25:00,19.6,19.29,0.0,451.0,0.0027132587804371,2015,2,7,7,25,0
2015-02-07 07:26:00,19.7,19.39,0.0,451.5,0.0027444541255403397,2015,2,7,7,26,0
2015-02-07 07:27:00,19.7,19.39,0.0,451.0,0.0027444541255403397,2015,2,7,7,27,0
2015-02-07 07:28:00,19.7,19.39,0.0,448.0,0.0027444541255403397,2015,2,7,7,28,0
2015-02-07 07:29:00,19.7,19.39,0.0,450.0,0.0027444541255403397,2015,2,7,7,29,0
2015-02-07 07:30:00,19.65,19.34,0.0,446.0,0.0027288224862999197,2015,2,7,7,30,0
2015-02-07 07:31:00,19.7,19.39,0.0,445.0,0.0027444541255403397,2015,2,7,7,31,0
2015-02-07 07:32:00,19.65,19.34,0.0,446.0,0.0027288224862999197,2015,2,7,7,32,0
2015-02-07 07:33:00,19.7,19.4175,0.0,448.75,0.0027483636650204,2015,2,7,7,33,0
2015-02-07 07:34:00,19.7,19.445,0.0,449.0,0.00275227325343116,2015,2,7,7,34,0
2015-02-07 07:35:00,19.7,19.39,0.0,454.0,0.0027444541255403397,2015,2,7,7,35,0
2015-02-07 07:36:00,19.7,19.39,0.0,452.666666666667,0.0027444541255403397,2015,2,7,7,36,0
2015-02-07 07:37:00,19.7,19.39,0.0,450.0,0.0027444541255403397,2015,2,7,7,37,0
2015-02-07 07:38:00,19.65,19.34,0.0,444.5,0.0027288224862999197,2015,2,7,7,38,0
2015-02-07 07:39:00,19.7,19.39,0.0,448.5,0.0027444541255403397,2015,2,7,7,39,0
2015-02-07 07:40:00,19.7,19.39,0.0,448.0,0.0027444541255403397,2015,2,7,7,40,0
2015-02-07 07:41:00,19.7,19.39,0.0,447.0,0.0027444541255403397,2015,2,7,7,41,0
2015-02-07 07:42:00,19.7,19.39,0.0,449.5,0.0027444541255403397,2015,2,7,7,42,0
2015-02-07 07:43:00,19.6,19.29,0.0,450.0,0.0027132587804371,2015,2,7,7,43,0
2015-02-07 07:44:00,19.7,19.39,0.0,450.0,0.0027444541255403397,2015,2,7,7,44,0
2015-02-07 07:45:00,19.7,19.39,0.0,445.0,0.0027444541255403397,2015,2,7,7,45,0
2015-02-07 07:46:00,19.7,19.39,0.0,447.5,0.0027444541255403397,2015,2,7,7,46,0
2015-02-07 07:47:00,19.7,19.39,0.0,454.0,0.0027444541255403397,2015,2,7,7,47,0
2015-02-07 07:48:00,19.7,19.5,0.0,450.0,0.00276009257704848,2015,2,7,7,48,0
2015-02-07 07:49:00,19.7,19.5,0.0,452.0,0.00276009257704848,2015,2,7,7,49,0
2015-02-07 07:50:00,19.7,19.5,0.0,447.0,0.00276009257704848,2015,2,7,7,50,0
2015-02-07 07:51:00,19.7,19.5,0.0,456.0,0.00276009257704848,2015,2,7,7,51,0
2015-02-07 07:52:00,19.65,19.445,0.0,452.0,0.00274370305801485,2015,2,7,7,52,0
2015-02-07 07:53:00,19.7,19.5,0.0,452.0,0.00276009257704848,2015,2,7,7,53,0
2015-02-07 07:54:00,19.7,19.445,0.0,450.0,0.00275227325343116,2015,2,7,7,54,0
2015-02-07 07:55:00,19.65,19.445,0.0,450.5,0.00274370305801485,2015,2,7,7,55,0
2015-02-07 07:56:00,19.6,19.39,0.0,450.5,0.0027273860798363602,2015,2,7,7,56,0
2015-02-07 07:57:00,19.7,19.5,0.0,452.0,0.00276009257704848,2015,2,7,7,57,0
2015-02-07 07:58:00,19.7,19.5,0.0,455.0,0.00276009257704848,2015,2,7,7,58,0
2015-02-07 07:59:00,19.7,19.5,0.0,454.0,0.00276009257704848,2015,2,7,7,59,0
2015-02-07 08:00:00,19.6,19.426666666666698,0.0,453.0,0.00273256624971014,2015,2,7,8,0,0
2015-02-07 08:01:00,19.6,19.39,0.0,449.0,0.0027273860798363602,2015,2,7,8,1,0
2015-02-07 08:02:00,19.6,19.5,0.0,451.0,0.00274292684718233,2015,2,7,8,2,0
2015-02-07 08:03:00,19.6,19.5,0.0,449.0,0.00274292684718233,2015,2,7,8,3,0
2015-02-07 08:04:00,19.575,19.5,0.0,451.0,0.0027386501298612693,2015,2,7,8,4,0
2015-02-07 08:05:00,19.6,19.5,0.0,455.5,0.00274292684718233,2015,2,7,8,5,0
2015-02-07 08:06:00,19.6,19.5,0.0,453.5,0.00274292684718233,2015,2,7,8,6,0
2015-02-07 08:07:00,19.6,19.5,0.0,445.5,0.00274292684718233,2015,2,7,8,7,0
2015-02-07 08:08:00,19.6,19.5,0.0,448.0,0.00274292684718233,2015,2,7,8,8,0
2015-02-07 08:09:00,19.6,19.5,14.0,453.5,0.00274292684718233,2015,2,7,8,9,0
2015-02-07 08:10:00,19.6,19.5,14.0,450.0,0.00274292684718233,2015,2,7,8,10,0
2015-02-07 08:11:00,19.6,19.5,14.0,451.0,0.00274292684718233,2015,2,7,8,11,0
2015-02-07 08:12:00,19.6,19.5,14.0,451.333333333333,0.00274292684718233,2015,2,7,8,12,0
2015-02-07 08:13:00,19.6,19.5,14.0,453.6,0.00274292684718233,2015,2,7,8,13,0
2015-02-07 08:14:00,19.6,19.5,14.0,456.0,0.00274292684718233,2015,2,7,8,14,0
2015-02-07 08:15:00,19.6,19.5,9.33333333333333,451.0,0.00274292684718233,2015,2,7,8,15,0
2015-02-07 08:16:00,19.6,19.5,10.5,446.0,0.00274292684718233,2015,2,7,8,16,0
2015-02-07 08:17:00,19.6,19.5,7.0,447.0,0.00274292684718233,2015,2,7,8,17,0
2015-02-07 08:18:00,19.6,19.5,9.33333333333333,449.333333333333,0.00274292684718233,2015,2,7,8,18,0
2015-02-07 08:19:00,19.6,19.5,7.0,450.75,0.00274292684718233,2015,2,7,8,19,0
2015-02-07 08:20:00,19.6333333333333,19.533333333333303,9.33333333333333,451.333333333333,0.00275335760901027,2015,2,7,8,20,0
2015-02-07 08:21:00,19.6,19.5,7.0,450.5,0.00274292684718233,2015,2,7,8,21,0
2015-02-07 08:22:00,19.625,19.5,10.0,458.0,0.0027472094436211104,2015,2,7,8,22,0
2015-02-07 08:23:00,19.6,19.5,13.5,454.5,0.00274292684718233,2015,2,7,8,23,0
2015-02-07 08:24:00,19.6,19.5,11.5,459.75,0.00274292684718233,2015,2,7,8,24,0
2015-02-07 08:25:00,19.65,19.55,6.0,457.0,0.00275858433863477,2015,2,7,8,25,0
2015-02-07 08:26:00,19.7,19.55,6.0,459.0,0.0027672012229157396,2015,2,7,8,26,0
2015-02-07 08:27:00,19.675,19.5,6.0,456.25,0.00275579230160686,2015,2,7,8,27,0
2015-02-07 08:28:00,19.675,19.5,6.0,453.0,0.00275579230160686,2015,2,7,8,28,0
2015-02-07 08:29:00,19.7,19.5,12.0,452.666666666667,0.00276009257704848,2015,2,7,8,29,0
2015-02-07 08:30:00,19.675,19.5,24.0,453.25,0.00275579230160686,2015,2,7,8,30,0
2015-02-07 08:31:00,19.7,19.5,24.0,454.0,0.00276009257704848,2015,2,7,8,31,0
2015-02-07 08:32:00,19.7,19.5,24.0,458.0,0.00276009257704848,2015,2,7,8,32,0
2015-02-07 08:33:00,19.68,19.478,24.0,458.0,0.00275352804773916,2015,2,7,8,33,0
2015-02-07 08:34:00,19.7,19.5,14.0,454.75,0.00276009257704848,2015,2,7,8,34,0
2015-02-07 08:35:00,19.675,19.4725,14.0,453.5,0.00275188873352638,2015,2,7,8,35,0
2015-02-07 08:36:00,19.6666666666667,19.463333333333303,17.3333333333333,456.333333333333,0.00274915815797597,2015,2,7,8,36,0
2015-02-07 08:37:00,19.7,19.5,18.5,457.75,0.00276009257704848,2015,2,7,8,37,0
2015-02-07 08:38:00,19.7,19.5,20.3333333333333,461.0,0.00276009257704848,2015,2,7,8,38,0
2015-02-07 08:39:00,19.7,19.5,26.5,460.25,0.00276009257704848,2015,2,7,8,39,0
2015-02-07 08:40:00,19.7,19.5,26.5,458.0,0.00276009257704848,2015,2,7,8,40,0
2015-02-07 08:41:00,19.7,19.5,26.5,459.0,0.00276009257704848,2015,2,7,8,41,0
2015-02-07 08:42:00,19.6333333333333,19.426666666666698,22.0,457.0,0.00273825601814212,2015,2,7,8,42,0
2015-02-07 08:43:00,19.7,19.5,13.0,451.5,0.00276009257704848,2015,2,7,8,43,0
2015-02-07 08:44:00,19.7,19.5,22.0,451.5,0.00276009257704848,2015,2,7,8,44,0
2015-02-07 08:45:00,19.6666666666667,19.463333333333303,31.0,455.0,0.00274915815797597,2015,2,7,8,45,0
2015-02-07 08:46:00,19.675,19.4725,31.0,458.0,0.00275188873352638,2015,2,7,8,46,0
2015-02-07 08:47:00,19.7,19.5,31.0,457.5,0.00276009257704848,2015,2,7,8,47,0
2015-02-07 08:48:00,19.675,19.4725,31.0,456.5,0.00275188873352638,2015,2,7,8,48,0
2015-02-07 08:49:00,19.6333333333333,19.426666666666698,31.0,454.333333333333,0.00273825601814212,2015,2,7,8,49,0
2015-02-07 08:50:00,19.675,19.4725,31.0,455.0,0.00275188873352638,2015,2,7,8,50,0
2015-02-07 08:51:00,19.6666666666667,19.463333333333303,42.3333333333333,456.333333333333,0.00274915815797597,2015,2,7,8,51,0
2015-02-07 08:52:00,19.65,19.445,48.0,456.0,0.00274370305801485,2015,2,7,8,52,0
2015-02-07 08:53:00,19.65,19.4725,48.0,452.5,0.0027476004677509398,2015,2,7,8,53,0
2015-02-07 08:54:00,19.6333333333333,19.5,38.3333333333333,451.333333333333,0.00274863828343676,2015,2,7,8,54,0
2015-02-07 08:55:00,19.625,19.5,33.5,453.0,0.0027472094436211104,2015,2,7,8,55,0
2015-02-07 08:56:00,19.6,19.5,38.3333333333333,453.0,0.00274292684718233,2015,2,7,8,56,0
2015-02-07 08:57:00,19.6,19.5,33.5,454.5,0.00274292684718233,2015,2,7,8,57,0
2015-02-07 08:58:00,19.6,19.5,40.75,456.75,0.00274292684718233,2015,2,7,8,58,0
2015-02-07 08:59:00,19.6,19.5,41.5,453.5,0.00274292684718233,2015,2,7,8,59,0
2015-02-07 09:00:00,19.575,19.55,38.75,450.25,0.00274570330778812,2015,2,7,9,0,0
2015-02-07 09:01:00,19.575,19.6,55.0,454.75,0.00275275664497478,2015,2,7,9,1,0
2015-02-07 09:02:00,19.575,19.6,67.75,455.0,0.00275275664497478,2015,2,7,9,2,0
2015-02-07 09:03:00,19.6,19.6,81.6666666666667,455.333333333333,0.0027570554884591607,2015,2,7,9,3,0
2015-02-07 09:04:00,19.6333333333333,19.6,82.6666666666667,457.0,0.00276279647405805,2015,2,7,9,4,0
2015-02-07 09:05:00,19.65,19.5,89.75,461.5,0.00275149792611465,2015,2,7,9,5,0
2015-02-07 09:06:00,19.7,19.533333333333303,96.0,458.0,0.0027648316563192604,2015,2,7,9,6,0
2015-02-07 09:07:00,19.7675,19.5,93.5,461.0,0.00277173284545745,2015,2,7,9,7,0
2015-02-07 09:08:00,19.79,19.39,93.5,458.0,0.0027598956962218697,2015,2,7,9,8,0
2015-02-07 09:09:00,19.79,19.39,91.5,460.0,0.0027598956962218697,2015,2,7,9,9,0
2015-02-07 09:10:00,19.89,19.4175,103.0,453.25,0.0027810989718201,2015,2,7,9,10,0
2015-02-07 09:11:00,19.89,19.39,107.25,452.5,0.00277714265946394,2015,2,7,9,11,0
2015-02-07 09:12:00,19.926666666666698,19.426666666666698,110.0,455.333333333333,0.00278877748326468,2015,2,7,9,12,0
2015-02-07 09:13:00,19.945,19.365,112.0,451.0,0.00278305987813143,2015,2,7,9,13,0
2015-02-07 09:14:00,20.0,19.34,116.0,453.0,0.0027889810339437,2015,2,7,9,14,0
2015-02-07 09:15:00,20.0,19.29,119.5,450.75,0.00278173839162363,2015,2,7,9,15,0
2015-02-07 09:16:00,20.0,19.29,126.333333333333,450.666666666667,0.00278173839162363,2015,2,7,9,16,0
2015-02-07 09:17:00,20.0,19.2675,133.0,458.25,0.00277847925736174,2015,2,7,9,17,0
2015-02-07 09:18:00,20.0666666666667,19.26,133.0,460.666666666667,0.0027889347202340697,2015,2,7,9,18,0
2015-02-07 09:19:00,20.1,19.29,130.5,460.0,0.00279909419214316,2015,2,7,9,19,0
2015-02-07 09:20:00,20.1333333333333,19.23,137.666666666667,457.0,0.00279613696506725,2015,2,7,9,20,0
2015-02-07 09:21:00,20.15,19.2225,137.75,455.0,0.00279793844278506,2015,2,7,9,21,0
2015-02-07 09:22:00,20.1333333333333,19.2,143.333333333333,456.333333333333,0.00279175523805738,2015,2,7,9,22,0
2015-02-07 09:23:00,20.2,19.2,141.6,461.75,0.00280334505861515,2015,2,7,9,23,0
2015-02-07 09:24:00,20.2675,19.2,151.75,459.6,0.00281512287962897,2015,2,7,9,24,0
2015-02-07 09:25:00,20.2675,19.175,152.0,455.0,0.0028114407868703602,2015,2,7,9,25,0
2015-02-07 09:26:00,20.29,19.175,157.0,454.4,0.00281537122347997,2015,2,7,9,26,0
2015-02-07 09:27:00,20.29,19.15,153.0,458.5,0.00281168400339412,2015,2,7,9,27,0
2015-02-07 09:28:00,20.365,19.1,165.5,455.75,0.00281739425652493,2015,2,7,9,28,0
2015-02-07 09:29:00,20.39,19.075,168.0,455.0,0.0028180575555239802,2015,2,7,9,29,0
2015-02-07 09:30:00,20.39,19.033333333333303,173.333333333333,456.0,0.0028118740755276607,2015,2,7,9,30,0
2015-02-07 09:31:00,20.39,19.0,166.25,455.5,0.00280692737964998,2015,2,7,9,31,0
2015-02-07 09:32:00,20.445,19.05,170.5,453.5,0.0028239646007775397,2015,2,7,9,32,0
2015-02-07 09:33:00,20.5,19.025,172.5,460.5,0.00282987509278268,2015,2,7,9,33,0
2015-02-07 09:34:00,20.5,19.0,175.333333333333,454.666666666667,0.00282613956977883,2015,2,7,9,34,0
2015-02-07 09:35:00,20.525,19.0,181.5,455.0,0.00283052208202809,2015,2,7,9,35,0
2015-02-07 09:36:00,20.55,19.0,188.5,458.25,0.00283491057414835,2015,2,7,9,36,0
2015-02-07 09:37:00,20.6,18.9725,190.0,457.0,0.0028395708464656107,2015,2,7,9,37,0
2015-02-07 09:38:00,20.6,18.926666666666698,196.666666666667,456.333333333333,0.00283267983548813,2015,2,7,9,38,0
2015-02-07 09:39:00,20.65,18.945,199.0,457.5,0.00284422941541807,2015,2,7,9,39,0
2015-02-07 09:40:00,20.7,18.9175,215.0,454.5,0.0028488862317137607,2015,2,7,9,40,0
2015-02-07 09:41:00,20.7,18.89,611.5,452.25,0.00284472592086517,2015,2,7,9,41,0
2015-02-07 09:42:00,20.7,18.89,1546.33333333333,455.333333333333,0.00284472592086517,2015,2,7,9,42,0
2015-02-07 09:43:00,20.745,18.89,1451.75,453.0,0.00285265863292873,2015,2,7,9,43,0
2015-02-07 09:44:00,20.76,18.856666666666698,829.0,452.666666666667,0.0028502456233221608,2015,2,7,9,44,0
2015-02-07 09:45:00,20.79,18.84,251.25,458.75,0.00285300431458645,2015,2,7,9,45,0
2015-02-07 09:46:00,20.79,18.815,205.5,461.666666666667,0.00284920113903208,2015,2,7,9,46,0
2015-02-07 09:47:00,20.79,18.84,220.75,458.4,0.00285300431458645,2015,2,7,9,47,0
2015-02-07 09:48:00,20.823333333333302,18.856666666666698,224.666666666667,454.333333333333,0.0028614323459737697,2015,2,7,9,48,0
2015-02-07 09:49:00,20.815,18.815,205.0,458.5,0.00285360970061655,2015,2,7,9,49,0
2015-02-07 09:50:00,20.84,18.84,219.0,457.5,0.00286183927031488,2015,2,7,9,50,0
2015-02-07 09:51:00,20.89,18.84,212.0,460.0,0.00287069829192633,2015,2,7,9,51,0
2015-02-07 09:52:00,20.89,18.815,230.25,459.25,0.00286687142133289,2015,2,7,9,52,0
2015-02-07 09:53:00,20.89,18.823333333333302,241.333333333333,459.333333333333,0.0028681470396558603,2015,2,7,9,53,0
2015-02-07 09:54:00,20.963333333333303,18.79,204.333333333333,460.333333333333,0.00287604656118685,2015,2,7,9,54,0
2015-02-07 09:55:00,20.9725,18.79,183.25,464.0,0.0028776754540562398,2015,2,7,9,55,0
2015-02-07 09:56:00,20.963333333333303,18.79,229.0,459.0,0.00287604656118685,2015,2,7,9,56,0
2015-02-07 09:57:00,21.0,18.7675,206.5,456.75,0.00287909931024598,2015,2,7,9,57,0
2015-02-07 09:58:00,21.0,18.7675,204.0,459.75,0.00287909931024598,2015,2,7,9,58,0
2015-02-07 09:59:00,21.0,18.7675,257.25,459.0,0.00287909931024598,2015,2,7,9,59,0
2015-02-07 10:00:00,21.0,18.7,257.0,456.5,0.00286869645925413,2015,2,7,10,0,0
2015-02-07 10:01:00,21.075,18.7,257.0,458.25,0.00288200958652276,2015,2,7,10,1,0
2015-02-07 10:02:00,21.125,18.7,253.0,461.5,0.00289091517637112,2015,2,7,10,2,0
2015-02-07 10:03:00,21.1,18.6666666666667,270.33333333333303,463.0,0.0028812903216180303,2015,2,7,10,3,0
2015-02-07 10:04:00,21.1333333333333,18.6,269.0,460.666666666667,0.00287686286414458,2015,2,7,10,4,0
2015-02-07 10:05:00,21.15,18.6,265.5,461.0,0.0028798220574645893,2015,2,7,10,5,0
2015-02-07 10:06:00,21.2,18.6,270.0,461.666666666667,0.00288871571176587,2015,2,7,10,6,0
2015-02-07 10:07:00,21.2,18.6,271.0,463.333333333333,0.00288871571176587,2015,2,7,10,7,0
2015-02-07 10:08:00,21.2675,18.6,258.0,461.25,0.0029007604716590005,2015,2,7,10,8,0
2015-02-07 10:09:00,21.29,18.6,267.0,463.0,0.0029047851984009398,2015,2,7,10,9,0
2015-02-07 10:10:00,21.29,18.5666666666667,270.33333333333303,460.333333333333,0.00289955522289558,2015,2,7,10,10,0
2015-02-07 10:11:00,21.29,18.525,258.75,461.5,0.0028930178766182397,2015,2,7,10,11,0
2015-02-07 10:12:00,21.315,18.525,269.0,461.75,0.00289747733312601,2015,2,7,10,12,0
2015-02-07 10:13:00,21.365,18.5,262.5,455.5,0.00290247380240607,2015,2,7,10,13,0
2015-02-07 10:14:00,21.356666666666698,18.5,275.33333333333303,457.333333333333,0.00290098464191221,2015,2,7,10,14,0
2015-02-07 10:15:00,21.39,18.5,271.25,459.25,0.0029069453195574107,2015,2,7,10,15,0
2015-02-07 10:16:00,21.4175,18.5,288.25,461.5,0.00291187098681264,2015,2,7,10,16,0
2015-02-07 10:17:00,21.39,18.445,291.0,460.5,0.00289826278028476,2015,2,7,10,17,0
2015-02-07 10:18:00,21.5,18.5,287.25,462.0,0.00292669207051286,2015,2,7,10,18,0
2015-02-07 10:19:00,21.5,18.5,283.33333333333303,464.0,0.00292669207051286,2015,2,7,10,19,0
2015-02-07 10:20:00,21.5,18.5,290.5,462.5,0.00292669207051286,2015,2,7,10,20,0
2015-02-07 10:21:00,21.5,18.4725,290.25,461.5,0.0029223211425512398,2015,2,7,10,21,0
2015-02-07 10:22:00,21.5,18.426666666666698,303.0,459.0,0.00291503639848743,2015,2,7,10,22,0
2015-02-07 10:23:00,21.55,18.39,300.5,459.25,0.0029181693580099,2015,2,7,10,23,0
2015-02-07 10:24:00,21.6,18.39,297.0,462.5,0.00292715425903567,2015,2,7,10,24,0
2015-02-07 10:25:00,21.6,18.39,300.5,458.5,0.00292715425903567,2015,2,7,10,25,0
2015-02-07 10:26:00,21.6,18.39,307.66666666666697,457.0,0.00292715425903567,2015,2,7,10,26,0
